E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29
0.004030278512633256,-0.004428112617328221,0.004376032885411842,-0.009189249956869124,-0.010327213341736976,-0.0013303604844492123,0.013674538762626505,0.0074060591808434145,0.0006671072701784949,0.011803878593298447,-0.00483927191589067,0.008064034519242777,0.03481360833381924,-0.0038817775770986613,-0.011322401596217264,-0.003357601571345487,0.007506735987716837,0.034433014453928976,-0.003426301083278658,0.040236790497934626,0.016672787789856622,0.005465336687661083,-0.0014572915847700322,0.0018700342088931682,-0.002483554513925962,-0.005930001448318466,0.04093752257903325,0.002895939965413715,0.01200007426125779
-0.0018260462262007352,-0.010630664588774473,-0.0031885928496983777,-0.010902409947755706,0.011105167051680014,0.009138726803479566,0.015486615578198788,0.007135023224813702,-0.01172533814681666,0.009914033003282374,0.004751800186603744,0.007808851590675416,0.038969751171649455,0.005365623555708299,0.001566147512894168,-0.005246888597609702,0.0034491155533284902,0.04472125452614504,0.010760978137987896,0.044067530361495126,0.017706162191796663,-0.013819126444738546,-0.005093305907072241,0.005327442615995372,-0.009552295843844361,0.00247256301167028,0.04525517001910618,-0.004242541337001899,0.0010113312716617682
-0.003570162115529683,0.004275859826117366,-0.007698813966085494,-0.003691391555675692,-0.0037933630584718655,2.2326371505330953e-05,0.01664934269727495,-0.006962987515801224,0.0007287119669737935,0.0014099539584338401,-0.0034237636394058254,-0.005336716790021854,0.04660340640542564,0.0028600837941225835,-0.015547552121385918,-0.01114063694928111,0.0005038241609033055,0.04071278394083457,0.005645834406957908,0.05132320890195243,0.014803800663282064,0.006693753578714865,-0.013102149999183762,-0.0071208654678661665,0.0024902264764273493,0.011592911976554252,0.06762669693219325,0.005088496608602957,-0.0016613869456651442
-0.0043212557296323645,-0.018371429167138513,-0.00038784589221961335,-0.011475940579743334,-0.0010848084982474056,0.0006068996438853255,0.0024407949737995887,-0.0009083420035829961,-0.008261638245828434,-0.0011617229207368837,-0.0020751688757965885,-0.003646078370031494,0.030768694598767063,-0.013408402434176925,0.0005078287121397162,0.00033003053459643297,-0.0007327607129125478,0.03946354013196288,0.005097721123529797,0.041097186633773944,0.016222055696121708,0.007724304998973657,-0.03166933410858581,-0.0057383756599106795,-0.009650557416954494,0.004289307325405976,0.04686560202734763,0.003758932440429852,-0.01168121592604965
-0.011027810239065473,0.001382551953158405,-0.01304721438145629,-0.011697830769482909,-0.00311102558767135,0.006627476312592148,0.005401577020725517,-0.0010624495712563342,-0.01668757835039844,0.007927007169693356,0.004849977900818502,0.01607998722739806,0.04277436130849672,-0.010193578359336668,0.007960771374765488,0.003773029296637888,-0.00017714821298839113,0.02894863247121433,-0.01964512826030922,0.04875150353226065,0.0007516741171581437,0.010798157881624276,-0.03673175375317823,-0.00415454314500292,-0.005435544644597951,-0.002032784615312422,0.05505012358489797,7.544826649413756e-05,-0.0031277168961910224
0.014514892626934051,0.0018993268497404024,-0.015901214374756056,-0.0099432819960603,-0.0016072632245665637,-0.0006112329079607517,0.010472287422683562,0.00037021936941397107,-0.01265618479412887,-0.0015579954483316458,-0.0005948310816773382,0.011366289601764315,0.03616780542797689,0.005144154983369939,-0.005237235531649322,-0.01942812396774643,0.003089224674290339,0.03241793993836979,0.009565395606159818,0.03222607933485522,-0.006808031429172465,0.0024033151566125958,-0.018436590125203208,-0.0030948034999508296,0.004561697580577903,0.004332548448743753,0.04216163838766763,-0.006018201469257891,0.0069035473601008505
-0.009571809963717828,-0.0021278704558448315,0.002052835333619778,-0.0016003859579058627,0.006429179452630409,-0.0014043439950183337,0.007497933017880837,-0.014218690225750645,-0.01673424427043946,0.008439833329396294,0.0025054957278426507,-0.004877894390963255,0.050724484557059434,0.000558879700437897,0.007621187902782104,-0.01660302002624556,-0.012838565165537814,0.036329230117637556,0.00888364387401458,0.04955607861722585,0.02156893959724762,0.0008710808685898672,-0.019945977320788958,0.009798729288103864,0.02000784542979598,0.0015841621002793192,0.04744067794949417,-0.0036942501567321187,-0.011667221230843652
-0.004482778180878449,-0.00716080209869309,0.0005876283116733513,-0.014307706139332315,-0.0003637688179805813,-0.003000447143316247,0.011110191266606817,0.006364004784613202,0.001560505653088771,-0.008655001822588623,-0.0026517872998301053,0.003954688889877257,0.04557573865531028,0.0017143854218265606,-0.005171627760521194,-0.0013662189882541048,0.0009440788653526747,0.02911421293879504,0.0027331314817098554,0.04779730010273703,0.004700874786144432,-0.009891118318121938,-0.008622494934801104,0.0021393544548113886,-0.006255184497393918,0.02301809849094903,0.05015449808817908,0.002418582039525995,-0.0028468643935175074
-0.002022916158809436,0.0052252997053906505,-0.008258907664384281,0.005490053105115117,-0.0012471543132388805,0.012281944764156344,0.021206257877642423,-0.014426237773424146,-0.022822416742718954,-0.0010869634368490839,0.0005742740424672851,-0.012323457194450972,0.04462029539317773,-0.014678838223591275,0.01126382168182521,0.003104479986323373,-0.003739808384990981,0.031454828831215274,0.0068385193651413125,0.0477698727475559,-0.004896233187117732,-0.004600435676320295,-0.026132810127623123,-0.0024818326962624524,0.006880589599476446,0.004277811949258797,0.0412294645691895,0.01820526349035581,0.000835260647538338
-0.0033660290727035016,-0.002172597510649939,-0.0010653324540571526,-0.013393313318392613,-0.012141901477861237,0.0027969176802472356,0.023953545258647336,-0.017652520351838643,-0.006059683035656756,0.005682809303810064,-0.0031582768906166054,-0.01214079585558,0.04474396523966478,0.008151473514734909,-8.16329523612762e-05,-0.020575291838451797,0.01822601044043995,0.04480685362657154,-0.010972656033275945,0.055653146628154945,0.010998712813499957,-0.003101053796811195,-0.004656166587923322,-0.01615699626533182,0.006453986630907927,0.01409594365590592,0.05007923473272613,0.015121489800728114,0.011159671310513186
